MaintenanceID,DateKey,EquipmentID,EmployeeID,MaintenanceType,DowntimeHours,MaintenanceCost,Status
24030,20190511,99,580,Electrical Inspection,0.9,1230.43,Cancelled
24031,20190701,114,905,Predictive,0.9,2245.48,Completed
24032,20221003,2,221,Corrective,1.9,23395.97,Cancelled
24033,20211007,16,1658,SRV Testing,2.7,2799.56,Deferred
24034,20240223,183,2386,SRV Testing,1.7,1409.51,Cancelled
24035,20241101,175,2507,Vibration Analysis,2.3,1181.46,Completed
24036,20210802,130,2170,Piping Inspection,2.7,4642.45,Deferred
24037,20211209,315,540,Corrective,11.0,67021.67,Cancelled
24038,20240508,46,481,Electrical Inspection,1.0,2547.95,Completed
24039,20190924,264,2158,Lubrication Service,0.9,804.64,In Progress
24040,20200716,213,793,Calibration,0.7,333.27,Completed
24041,20240229,163,1255,Piping Inspection,1.1,2446.34,Completed
24042,20201226,53,472,SRV Testing,1.2,1772.03,Completed
24043,20230910,239,1818,Preventive,3.0,3841.15,Completed
24044,20190727,245,632,Vibration Analysis,3.6,606.97,Deferred
24045,20190608,205,2998,Piping Inspection,0.7,855.19,In Progress
24046,20201109,92,2953,Vibration Analysis,2.0,1308.1,Completed
24047,20240306,71,1395,Thickness Measurement,1.0,1483.02,Deferred
24048,20210909,256,1619,Electrical Inspection,1.2,2270.83,Completed
24049,20190528,12,1720,Corrective,3.4,48750.06,Completed
24050,20241204,161,126,SRV Testing,1.8,2543.75,Cancelled
24051,20210712,110,624,Piping Inspection,2.4,1382.79,Deferred
24052,20220924,133,2344,Thickness Measurement,2.6,593.91,Completed
24053,20191004,2,321,Electrical Inspection,2.0,1594.05,Cancelled
24054,20240415,41,1214,Thickness Measurement,2.3,524.36,Deferred
24055,20230526,61,614,SRV Testing,3.5,1725.13,Completed
24056,20190904,161,1797,Vibration Analysis,1.4,1316.13,Deferred
24057,20200122,283,2644,Thickness Measurement,1.3,2744.73,Completed
24058,20240828,124,633,SRV Testing,2.9,3613.07,In Progress
24059,20220510,184,1942,Condition-Based,3.1,3257.04,In Progress
24060,20240620,102,1115,Condition-Based,2.0,2824.01,Cancelled
24061,20200527,194,558,Calibration,1.3,1639.19,Deferred
24062,20230911,174,16,SRV Testing,2.8,1404.03,Deferred
24063,20230429,256,58,SRV Testing,0.6,2093.32,Deferred
24064,20201106,321,903,Piping Inspection,2.4,4586.17,Deferred
24065,20211230,13,1951,Calibration,1.3,1054.26,Deferred
24066,20230105,64,2635,Piping Inspection,2.4,1631.55,Cancelled
24067,20230622,207,1415,Piping Inspection,1.6,3769.52,In Progress
24068,20220124,243,1935,SRV Testing,3.7,3818.25,In Progress
24069,20220401,30,2811,Preventive,3.5,2072.73,Deferred
24070,20221209,309,1032,Preventive,2.9,1187.12,Completed
24071,20190803,161,1305,Calibration,1.7,1252.42,Cancelled
24072,20221022,147,2494,Vibration Analysis,3.6,1545.21,Completed
24073,20230322,41,2737,Thickness Measurement,2.7,1640.14,Cancelled
24074,20191109,63,1145,Thickness Measurement,3.0,671.46,Completed
24075,20240625,329,2959,Piping Inspection,4.0,3974.99,Completed
24076,20200129,75,7,Preventive,2.4,6667.05,Completed
24077,20240520,222,1084,Preventive,2.4,4464.12,Deferred
24078,20230115,82,764,Condition-Based,3.1,2552.38,Cancelled
24079,20210214,100,943,Corrective,3.8,43236.99,Completed
24080,20240912,2,1210,Vibration Analysis,2.4,1752.39,Cancelled
24081,20200802,318,2901,Thickness Measurement,0.5,1382.38,Completed
24082,20191017,201,2870,Calibration,3.4,2428.2,Deferred
24083,20211206,1,504,Corrective,2.0,19240.3,In Progress
24084,20240203,6,265,Predictive,3.2,1639.74,Completed
24085,20190814,141,2962,Predictive,1.7,2238.27,Completed
24086,20220719,323,785,Electrical Inspection,2.5,1186.79,Deferred
24087,20200511,79,1285,Thickness Measurement,1.9,1971.6,Completed
24088,20240531,114,1309,Corrective,26.1,9396.54,In Progress
24089,20241117,142,2767,Thickness Measurement,1.7,1319.37,Cancelled
24090,20231211,208,8,Preventive,2.6,5783.54,In Progress
24091,20190108,207,2074,Electrical Inspection,2.4,1400.31,Deferred
24092,20190226,135,736,Predictive,2.6,4085.31,Cancelled
24093,20201223,293,996,Vibration Analysis,1.9,1843.62,Deferred
24094,20211213,247,2226,Preventive,1.4,3210.57,Deferred
24095,20200527,60,2446,Calibration,1.8,1902.21,In Progress
24096,20220529,22,1619,Thickness Measurement,2.2,1169.82,Completed
24097,20241108,3,2609,Condition-Based,3.2,1483.75,In Progress
24098,20210107,304,138,Thickness Measurement,1.0,425.31,Cancelled
24099,20201105,295,2636,Lubrication Service,3.9,1203.26,Completed
24100,20240301,169,1438,Vibration Analysis,3.7,605.54,Cancelled
24101,20230817,253,2868,Electrical Inspection,0.6,2392.48,Cancelled
24102,20230718,234,103,Lubrication Service,3.5,1051.81,In Progress
24103,20191126,183,1192,Electrical Inspection,2.2,3465.24,Completed
24104,20220316,90,2795,Corrective,3.4,24594.02,Deferred
24105,20241017,224,2885,Lubrication Service,2.6,1475.18,Completed
24106,20200125,321,399,Corrective,10.2,6173.75,Completed
24107,20190918,244,1690,Preventive,3.9,3059.07,Completed
24108,20220713,84,625,SRV Testing,2.9,3628.0,Completed
24109,20211202,295,2513,Condition-Based,3.6,2161.91,Completed
24110,20191206,182,1187,SRV Testing,1.2,2755.51,Completed
24111,20200325,267,806,Predictive,0.9,1417.95,Cancelled
24112,20191019,143,1139,Vibration Analysis,2.7,1660.55,Completed
24113,20220513,301,2771,Preventive,2.1,3411.71,Deferred
24114,20220427,27,835,SRV Testing,3.7,1822.53,Deferred
24115,20211218,57,2594,Thickness Measurement,0.6,2777.63,Completed
24116,20230409,109,978,Electrical Inspection,1.8,2388.51,In Progress
24117,20201222,147,2751,Electrical Inspection,1.8,1065.9,Cancelled
24118,20200816,319,1917,Preventive,3.6,1793.18,Cancelled
24119,20220903,110,1219,Corrective,5.9,75471.27,Completed
24120,20190502,110,1208,Electrical Inspection,2.3,3892.9,Cancelled
24121,20230624,73,103,Thickness Measurement,1.4,2345.44,Completed
24122,20241010,302,585,Preventive,1.5,1020.41,Completed
24123,20200414,83,140,Piping Inspection,1.1,4344.14,Completed
24124,20220729,35,2441,Thickness Measurement,2.3,2195.47,Completed
24125,20210503,93,2376,Electrical Inspection,1.5,2649.17,Completed
24126,20200811,311,1657,Electrical Inspection,0.7,3106.47,Completed
24127,20211015,284,2482,Corrective,2.5,61344.95,Cancelled
24128,20190201,265,840,Calibration,1.0,442.61,In Progress
24129,20241213,240,823,SRV Testing,2.8,3513.94,In Progress
24130,20191006,174,2555,SRV Testing,2.0,2487.58,Completed
24131,20230816,258,1135,SRV Testing,1.7,2700.05,Completed
24132,20190803,128,309,Preventive,1.9,6683.55,Deferred
24133,20231204,41,2510,Vibration Analysis,0.6,385.66,Completed
24134,20190520,107,2368,Calibration,2.0,2286.95,Completed
24135,20240422,95,270,SRV Testing,1.0,1148.82,Cancelled
24136,20240705,15,1988,Lubrication Service,3.5,1021.98,Completed
24137,20220611,280,1090,Calibration,3.6,377.59,In Progress
24138,20230406,260,736,Predictive,1.3,3764.25,Deferred
24139,20211127,47,693,SRV Testing,1.9,1802.79,Deferred
24140,20210625,117,306,Corrective,2.3,64607.85,Completed
24141,20201024,284,1581,Lubrication Service,2.2,960.05,Completed
24142,20220923,66,1857,Thickness Measurement,2.2,1559.86,Completed
24143,20230804,8,498,Calibration,3.5,2172.93,Cancelled
24144,20221029,41,1146,Piping Inspection,2.2,3319.91,Cancelled
24145,20190313,292,1794,Corrective,13.0,66739.58,Completed
24146,20240706,334,2955,SRV Testing,3.9,1723.16,In Progress
24147,20190203,235,1503,Electrical Inspection,1.7,2929.26,Completed
24148,20220805,333,600,Preventive,3.8,6519.84,Deferred
24149,20201216,173,2441,Calibration,0.9,2406.9,Completed
24150,20200620,163,526,Condition-Based,3.2,2655.22,In Progress
24151,20200201,319,5,Thickness Measurement,1.8,1410.5,Deferred
24152,20200223,127,2113,Electrical Inspection,0.8,888.71,Cancelled
24153,20230910,114,2828,Thickness Measurement,2.1,1734.39,Deferred
24154,20220110,97,117,Thickness Measurement,2.3,1772.67,Deferred
24155,20240524,100,26,Lubrication Service,2.6,717.78,In Progress
24156,20201120,21,963,Condition-Based,3.4,5365.2,In Progress
24157,20230316,95,1577,SRV Testing,3.8,3926.95,In Progress
24158,20210401,191,2078,Predictive,2.0,4132.11,In Progress
24159,20241213,180,1770,Electrical Inspection,3.1,2760.4,Completed
24160,20191221,14,644,SRV Testing,2.0,1785.65,Completed
24161,20241219,68,877,Corrective,4.4,57257.72,Completed
24162,20210922,316,1215,Preventive,3.0,2031.53,Cancelled
24163,20190605,306,2981,Corrective,9.4,34677.59,Completed
24164,20210715,262,2509,Lubrication Service,2.2,466.88,Completed
24165,20230313,286,1604,SRV Testing,1.4,1470.35,Deferred
24166,20220503,157,1707,Condition-Based,2.0,5542.44,Completed
24167,20230604,299,2128,Corrective,2.6,15441.87,Cancelled
24168,20230327,209,788,Predictive,2.7,4437.58,Completed
24169,20240926,267,1153,Condition-Based,1.7,5083.01,Completed
24170,20220407,162,1002,Thickness Measurement,3.5,2995.42,Completed
24171,20230930,327,1895,Electrical Inspection,3.7,3101.51,Completed
24172,20211012,320,79,Condition-Based,1.4,5553.84,In Progress
24173,20230406,55,1639,Thickness Measurement,2.8,1224.2,Cancelled
24174,20190307,21,527,Calibration,3.1,706.41,Deferred
24175,20200203,307,2456,Predictive,2.6,3890.0,Deferred
24176,20230619,227,1512,Piping Inspection,2.4,4636.89,Completed
24177,20200309,134,2450,Vibration Analysis,1.8,1977.87,In Progress
24178,20210123,218,263,Preventive,3.5,6175.04,Completed
24179,20200130,321,1958,Lubrication Service,2.8,907.41,Completed
24180,20200818,64,1912,Lubrication Service,3.7,448.8,Completed
24181,20190711,68,2795,Condition-Based,0.7,1666.88,Completed
24182,20230619,295,281,Vibration Analysis,3.2,1458.88,In Progress
24183,20190807,236,1202,Thickness Measurement,3.0,2030.44,Deferred
24184,20230128,256,36,Preventive,1.6,3736.11,Cancelled
24185,20241017,123,772,Calibration,3.5,210.45,Completed
24186,20200403,265,182,Preventive,2.4,4327.41,Completed
24187,20210510,97,2308,Calibration,3.1,2478.98,In Progress
24188,20201222,220,1007,Corrective,1.5,8992.89,Completed
24189,20190721,133,1363,Electrical Inspection,3.7,1152.21,Completed
24190,20190815,314,1935,SRV Testing,2.2,3535.3,Completed
24191,20191203,158,2681,Piping Inspection,3.4,2716.07,Completed
24192,20211217,227,669,Predictive,3.9,4334.58,Completed
24193,20190824,86,1564,Piping Inspection,3.6,2410.1,Completed
24194,20210120,115,455,SRV Testing,3.1,1391.45,Cancelled
24195,20221006,241,392,Predictive,3.4,1067.46,Completed
24196,20210801,171,2698,Condition-Based,3.5,4525.82,Completed
24197,20231116,95,2243,Corrective,1.5,18334.08,In Progress
24198,20210219,46,1353,Predictive,2.6,2313.75,Deferred
24199,20210717,67,764,Vibration Analysis,2.9,1251.06,Cancelled
24200,20230704,84,112,Calibration,1.8,1605.07,Deferred
24201,20230314,272,1859,Piping Inspection,2.4,4601.79,Completed
24202,20210515,263,1038,Electrical Inspection,1.1,2655.87,Deferred
24203,20190905,217,1679,Predictive,1.0,4285.0,In Progress
24204,20211012,64,478,Calibration,3.1,497.12,In Progress
24205,20191212,83,2013,Condition-Based,1.1,4969.97,Deferred
24206,20200822,116,555,SRV Testing,1.4,1444.86,Completed
24207,20241218,118,1127,Corrective,10.7,50064.14,Completed
24208,20190326,75,806,Condition-Based,2.7,4893.15,In Progress
24209,20190531,183,123,Predictive,4.0,2948.19,Completed
24210,20211225,36,2259,Condition-Based,1.5,1434.25,Completed
24211,20231124,296,1383,Condition-Based,0.7,5882.94,Completed
24212,20231112,230,80,Predictive,4.0,3368.57,Cancelled
24213,20210215,86,279,Vibration Analysis,1.7,1917.54,Completed
24214,20200801,322,2843,Preventive,2.5,5480.8,Completed
24215,20220326,108,34,Preventive,1.9,7601.82,Deferred
24216,20210814,8,2511,Vibration Analysis,0.8,1319.76,Completed
24217,20211020,328,2798,Piping Inspection,3.7,4962.87,Completed
24218,20241227,117,1061,Piping Inspection,1.9,2644.23,In Progress
24219,20240129,10,2554,Predictive,1.4,1566.16,Deferred
24220,20230206,56,2060,Condition-Based,0.5,4055.12,Completed
24221,20190313,184,2070,Thickness Measurement,1.1,1214.56,Completed
24222,20210816,37,165,Thickness Measurement,1.5,965.9,Cancelled
24223,20190823,112,1049,Condition-Based,3.4,4125.73,In Progress
24224,20230616,255,2736,Piping Inspection,4.0,4779.81,Deferred
24225,20221226,29,522,Corrective,1.9,25963.71,Completed
24226,20190119,16,2667,Vibration Analysis,3.5,1307.42,Completed
24227,20220112,238,1736,Condition-Based,1.9,5637.4,Cancelled
24228,20230212,211,2444,Condition-Based,1.0,4261.07,Cancelled
24229,20200930,110,153,SRV Testing,2.3,1391.75,Completed
24230,20210328,128,1824,SRV Testing,4.0,1561.99,Completed
24231,20241229,264,2302,Lubrication Service,3.6,536.69,Deferred
24232,20230210,163,1384,Condition-Based,3.4,3996.31,Completed
24233,20191114,327,2099,SRV Testing,1.7,1063.94,Cancelled
24234,20230803,172,717,Piping Inspection,1.5,4738.59,Cancelled
24235,20200123,141,1079,Corrective,4.6,53630.86,Cancelled
24236,20210925,192,2961,Vibration Analysis,1.0,1703.31,Completed
24237,20190126,8,449,Calibration,3.1,802.25,Completed
24238,20240107,242,2960,SRV Testing,1.5,3754.3,Deferred
24239,20210404,32,2641,Corrective,10.1,23528.61,Completed
24240,20210109,146,2722,Predictive,2.2,2057.81,Completed
24241,20190123,151,1352,Corrective,2.2,74644.49,In Progress
24242,20220527,298,2157,Piping Inspection,2.0,4785.55,Completed
24243,20190503,41,1435,Condition-Based,3.8,3489.9,Completed
24244,20200808,182,604,Thickness Measurement,2.1,1430.5,In Progress
24245,20221027,303,1410,Corrective,6.7,65088.08,Completed
24246,20191020,332,1298,Condition-Based,1.5,2465.35,Completed
24247,20201214,87,2165,Condition-Based,2.2,2356.39,Completed
24248,20191010,283,831,Preventive,3.7,6609.24,Completed
24249,20221102,123,2473,Calibration,0.9,933.34,Deferred
24250,20210124,182,1885,Piping Inspection,2.9,4815.71,Completed
24251,20241024,128,198,Predictive,2.1,4530.39,Deferred
24252,20190302,299,1076,Thickness Measurement,1.3,408.49,Completed
24253,20211113,259,2568,SRV Testing,3.7,3764.0,Completed
24254,20211210,141,1970,Preventive,1.4,3866.2,Completed
24255,20220813,106,2775,Corrective,1.3,74386.99,Completed
24256,20220224,223,1068,Predictive,1.8,2884.59,In Progress
24257,20190113,59,464,Thickness Measurement,2.2,2270.28,In Progress
24258,20220912,303,2851,Lubrication Service,3.4,692.99,Deferred
24259,20240328,68,1002,Thickness Measurement,2.5,1215.1,Completed
24260,20200517,329,1021,Vibration Analysis,1.4,546.81,Deferred
24261,20220317,232,1809,Corrective,14.3,67241.71,Completed
24262,20211006,108,1204,Corrective,4.8,79646.31,Completed
24263,20220624,137,584,Calibration,3.0,1787.94,Completed
24264,20190129,305,1062,SRV Testing,0.7,1041.36,Cancelled
24265,20210419,323,177,Lubrication Service,2.3,763.46,In Progress
24266,20210324,153,1604,Calibration,2.2,2076.3,Completed
24267,20240518,130,1851,Preventive,3.8,2305.13,Cancelled
24268,20230625,215,1900,Thickness Measurement,3.7,2101.93,Deferred
24269,20241222,71,407,Lubrication Service,1.7,1198.32,In Progress
24270,20190111,23,182,Preventive,3.5,1110.27,In Progress
24271,20210108,65,556,Lubrication Service,1.1,803.34,Completed
24272,20231007,222,1582,Calibration,1.2,373.04,Completed
24273,20200305,300,1029,Corrective,5.6,65497.76,Completed
24274,20220209,164,2150,Calibration,1.8,841.7,Completed
24275,20190719,128,1512,Piping Inspection,3.9,3654.93,Completed
24276,20210223,19,195,Vibration Analysis,1.8,1741.25,In Progress
24277,20230508,87,1742,Thickness Measurement,1.0,2163.95,Cancelled
24278,20220310,40,2992,Preventive,0.5,2085.91,In Progress
24279,20220811,274,562,Calibration,3.3,2235.69,Cancelled
24280,20200821,278,2629,Lubrication Service,1.9,1007.79,In Progress
24281,20221109,274,2684,Predictive,2.2,3547.13,Deferred
24282,20220503,98,2942,Lubrication Service,2.8,901.07,Deferred
24283,20220430,159,2316,Thickness Measurement,0.6,1013.75,In Progress
24284,20190824,191,1530,Corrective,1.5,63800.63,In Progress
24285,20200730,81,2503,Thickness Measurement,2.0,1667.94,Completed
24286,20221122,287,2623,Electrical Inspection,2.3,2474.82,Completed
24287,20211202,242,2235,Preventive,3.2,2615.99,Deferred
24288,20220103,56,881,Vibration Analysis,3.6,1729.86,Completed
24289,20210425,114,1724,Corrective,11.6,18268.54,Deferred
24290,20220628,259,772,Calibration,1.6,1270.6,Completed
24291,20220509,1,2974,Corrective,5.8,10582.86,In Progress
24292,20190529,177,1732,Lubrication Service,3.0,1244.52,In Progress
24293,20200421,147,253,Preventive,0.6,3561.02,Completed
24294,20190423,122,666,Corrective,12.5,38603.78,Cancelled
24295,20190127,2,1589,Corrective,7.4,11411.7,In Progress
24296,20190415,80,2763,Corrective,1.5,60801.5,In Progress
24297,20221222,22,278,Piping Inspection,2.5,1623.1,In Progress
24298,20220529,326,2861,Condition-Based,2.1,3714.5,Completed
24299,20201220,179,1730,Calibration,1.4,838.24,In Progress
24300,20220109,305,2210,Calibration,1.8,662.09,In Progress
24301,20210319,206,2807,Predictive,3.2,1354.18,Completed
24302,20240525,169,2056,Calibration,2.5,1115.66,Completed
24303,20241129,122,842,Lubrication Service,3.9,624.29,Deferred
24304,20210730,20,2957,Corrective,7.9,32308.24,Deferred
24305,20190508,41,1081,SRV Testing,3.7,3869.21,Completed
24306,20190109,45,1340,Electrical Inspection,1.7,3074.21,In Progress
24307,20230616,36,608,Preventive,2.5,3236.45,In Progress
24308,20220703,316,293,Predictive,1.9,2968.19,Cancelled
24309,20191004,188,1340,Thickness Measurement,1.7,696.1,Deferred
24310,20221127,299,2211,Vibration Analysis,2.7,862.85,Completed
24311,20201115,269,2617,Lubrication Service,2.3,1178.38,Completed
24312,20200924,6,2547,SRV Testing,2.5,3803.54,Deferred
24313,20210725,249,427,Lubrication Service,3.2,221.89,Completed
24314,20211114,127,2312,Piping Inspection,0.8,3075.32,Cancelled
24315,20230602,191,656,Electrical Inspection,3.5,2477.83,Deferred
24316,20230219,129,2555,Calibration,1.8,1569.69,Completed
24317,20241102,20,1881,Vibration Analysis,2.4,893.47,Cancelled
24318,20201215,229,558,Calibration,1.0,1539.19,Deferred
24319,20230831,282,2124,Predictive,2.1,4733.59,Completed
24320,20240130,23,2109,Calibration,2.9,1915.63,Completed
24321,20241004,272,16,Vibration Analysis,1.7,1052.66,Deferred
24322,20210409,178,1497,Corrective,6.7,37975.5,Cancelled
24323,20241003,132,2139,Piping Inspection,1.4,4673.35,Completed
24324,20230223,304,2710,Predictive,0.6,4923.22,Completed
24325,20220202,305,1591,Vibration Analysis,1.3,1988.74,Deferred
24326,20191109,189,1314,SRV Testing,3.7,3629.78,Completed
24327,20240713,237,2353,Condition-Based,2.2,4353.71,In Progress
24328,20240430,169,544,Lubrication Service,1.7,357.8,Completed
24329,20201208,144,2749,Predictive,1.1,1096.39,Deferred
24330,20240110,293,380,Vibration Analysis,1.9,319.04,In Progress
24331,20240923,173,1730,Lubrication Service,0.5,1435.7,Completed
24332,20190106,329,1082,Electrical Inspection,3.9,3189.46,Completed
24333,20200704,22,36,SRV Testing,1.6,2011.86,Completed
