FinanceID,DateKey,ProductID,Revenue,OPEX,CAPEX,MaintenanceCost,Profit
41227,20221107,3,1008202.13,363765.11,67330.79,77449.95,499656.28
41228,20210426,6,1315679.32,454043.46,116844.35,71299.6,673491.91
41229,20240127,4,925600.53,240205.42,127722.84,39714.5,517957.77
41230,20240711,1,1274619.43,262003.57,103432.78,77188.75,831994.33
41231,20240826,4,3130673.35,1198350.85,396512.36,152395.07,1383415.07
41232,20240309,6,2528831.33,879966.88,327862.88,106957.1,1214044.47
41233,20210428,4,4298776.97,1101558.11,270442.68,217574.86,2709201.32
41234,20211116,5,4839746.11,1381944.26,707335.09,286393.39,2464073.37
41235,20210312,4,1238965.19,357257.2,178982.06,99107.26,603618.67
41236,20230604,6,12468185.09,3323839.88,1667281.47,791433.0,6685630.74
41237,20230201,6,310903.32,65724.72,28786.3,11951.9,204440.4
41238,20200828,5,1381914.75,445695.35,168094.46,104625.97,663498.97
41239,20220813,4,704420.7,240723.99,76881.9,26164.74,360650.07
41240,20240507,4,4988773.93,1251895.31,493373.58,470915.39,2772589.65
41241,20240106,7,1080627.7,242253.64,92002.68,85270.13,661101.25
41242,20240313,1,1202971.78,300208.59,84062.57,36823.49,781877.13
41243,20200601,5,1216133.25,473065.43,99028.16,97766.55,546273.11
41244,20220424,1,7101459.45,2378522.2,927371.54,605444.68,3190121.03
41245,20240616,2,17202770.55,5688858.88,1390222.64,1555942.5,8567746.53
41246,20230312,7,1137893.24,259842.07,117795.95,80343.2,679912.02
41247,20220312,7,14226367.83,4488905.77,1489980.18,778731.75,7468750.13
41248,20191124,5,485953.89,145133.1,66168.83,16755.17,257896.79
41249,20210824,6,1060216.65,349692.28,92857.2,73583.88,544083.29
41250,20220221,6,1134251.07,425530.78,162182.22,61832.09,484705.98
41251,20240304,7,1561219.33,567778.29,213227.56,56504.89,723708.59
41252,20220409,5,2102097.92,564915.58,151547.35,115659.88,1269975.11
41253,20240418,5,2375472.71,729919.89,310017.45,164827.99,1170707.38
41254,20231013,1,799845.19,281524.99,98406.55,55002.61,364911.04
41255,20230419,7,2029961.28,723766.02,122273.66,186703.6,997218.0
41256,20200629,2,5320349.8,1686558.18,519741.34,474025.76,2640024.52
41257,20220201,4,7343434.04,1850532.78,531432.84,386381.3,4575087.12
41258,20221102,2,16553044.79,4106512.55,2061651.16,1546186.52,8838694.56
41259,20231125,2,1235614.77,485433.72,128432.73,70086.33,551661.99
41260,20210925,5,16612336.27,6191382.79,1477707.82,1273515.12,7669730.54
41261,20210223,4,2595672.17,824847.34,251709.33,202099.35,1317016.15
41262,20220910,3,6693275.66,1396376.12,930652.96,397941.53,3968305.05
41263,20230521,2,6789266.67,2021487.54,530188.92,427973.67,3809616.54
41264,20210808,1,5648624.17,1320387.66,465710.59,462551.44,3399974.48
41265,20190831,4,3212785.32,979012.6,408235.43,220161.7,1605375.59
41266,20200117,1,11781752.5,3041674.84,797420.29,905470.42,7037186.95
41267,20230720,3,806103.56,296196.84,74775.0,34696.59,400435.13
41268,20240912,7,8261803.51,2914269.68,879516.36,269019.95,4198997.52
41269,20231231,7,828899.09,327690.77,56875.4,79931.12,364401.8
41270,20191014,3,9975310.02,2648151.75,1443896.72,552644.58,5330616.97
41271,20210707,2,3511780.79,961111.64,182285.14,233728.29,2134655.72
41272,20240209,6,4570143.57,1203891.36,452490.03,429910.85,2483851.33
41273,20200204,2,3269973.66,1015949.31,212485.7,265230.13,1776308.52
41274,20240223,2,2970937.15,1104928.39,243001.24,137330.21,1485677.31
41275,20201024,1,767394.22,247839.73,68723.27,68484.15,382347.07
41276,20210620,6,5365592.87,2113859.03,643273.85,516173.81,2092286.18
41277,20190314,5,2219799.45,661142.46,291251.52,185810.05,1081595.42
41278,20240422,6,1497811.25,502657.63,91979.76,71793.1,831380.76
41279,20221026,5,32157578.75,6812649.01,2202035.55,1577171.56,21565722.63
41280,20240311,1,4371268.4,1728782.56,623026.51,315996.93,1703462.4
41281,20221021,6,2756275.94,900356.42,385230.12,117430.19,1353259.21
41282,20220119,5,1445904.57,534089.86,103914.62,71868.49,736031.6
41283,20230109,1,8520850.32,1895339.5,661748.91,694938.81,5268823.1
41284,20220302,1,5637232.61,1684915.94,533305.29,232362.31,3186649.07
41285,20210905,3,1519103.63,572889.67,204972.37,131157.08,610084.51
41286,20190528,7,2974156.56,997336.85,416096.69,98620.33,1462102.69
41287,20201114,4,3608790.89,1273156.08,316451.13,286584.86,1732598.82
41288,20240722,3,13778016.2,4105074.25,929179.38,922321.59,7821440.98
41289,20200807,2,2563621.09,942078.34,221704.86,103937.29,1295900.6
41290,20190119,5,1216493.49,297568.73,157169.9,71967.62,689787.24
41291,20200404,2,1286444.41,287121.79,143878.44,72828.2,782615.98
41292,20241009,5,4235585.02,1094472.67,377995.73,147862.19,2615254.43
41293,20190704,3,2784473.96,1085230.23,180157.57,106148.06,1412938.1
41294,20191204,2,2198180.26,630843.64,279234.84,168049.46,1120052.32
41295,20241222,1,1924697.88,448515.07,231705.99,164488.24,1079988.58
41296,20210408,7,6232864.42,1553753.73,572174.9,288666.43,3818269.36
41297,20190803,3,965517.73,252138.04,126874.28,45883.81,540621.6
41298,20201230,3,1455782.35,427652.1,131729.6,82630.1,813770.55
41299,20190930,2,24150017.67,5362460.21,3391743.89,1070570.93,14325242.64
41300,20241226,4,7664952.84,2862079.55,515007.4,628753.79,3659112.1
41301,20191015,6,27077405.18,10064678.95,1460861.37,2321694.82,13230170.04
41302,20240506,1,5479142.48,1312608.08,447660.02,402361.76,3316512.62
41303,20230611,4,9755552.88,2023559.67,1157080.83,326300.08,6248612.3
41304,20201016,4,1813847.52,645530.59,189511.76,98301.61,880503.56
41305,20190504,6,1691178.93,453491.08,242661.78,119911.14,875114.93
41306,20210708,2,8193208.25,1763267.01,789439.46,448619.61,5191882.17
41307,20230102,7,2613922.2,890268.48,379980.09,81603.03,1262070.6
41308,20221116,6,15054065.81,4892066.33,876045.01,590509.14,8695445.33
41309,20190430,6,512027.63,167850.81,74182.38,25612.7,244381.74
41310,20240707,3,486575.96,127981.62,68741.3,32139.12,257713.92
41311,20191221,3,904954.73,185705.5,125896.14,75916.53,517436.56
41312,20220410,5,4375148.03,1369630.92,426672.05,166014.9,2412830.16
41313,20210807,3,712367.57,270405.39,80352.25,37348.87,324261.06
41314,20241210,1,406773.31,138478.88,49859.54,36046.47,182388.42
41315,20211215,4,8444489.9,2818797.65,826939.51,654796.71,4143956.03
41316,20200908,2,13288092.69,3716911.21,1068067.49,1237110.27,7266003.72
41317,20220301,6,4811487.43,1417041.32,299493.94,243041.02,2851911.15
41318,20221206,6,821604.44,286484.49,98017.28,54797.99,382304.68
41319,20240922,6,4507058.59,1356884.54,289101.38,342575.31,2518497.36
41320,20241224,4,553365.97,147807.72,57114.51,20718.55,327725.19
41321,20231005,2,1936343.61,565973.78,148748.89,175335.76,1046285.18
41322,20230723,6,5180749.82,1825447.37,386724.56,357604.78,2610973.11
41323,20191202,2,1028776.69,256128.18,145662.43,40893.83,586092.25
41324,20220302,7,5847864.92,1336834.01,531135.69,292723.56,3687171.66
41325,20201116,5,430873.14,109965.62,25325.67,35148.99,260432.86
41326,20200515,4,3402805.45,1262307.53,341053.78,265199.42,1534244.72
41327,20210623,6,332177.22,100163.43,40601.53,22697.83,168714.43
41328,20240310,7,1512111.7,332573.68,167667.48,47236.46,964634.08
41329,20210408,7,2895088.39,943137.46,164115.87,135303.16,1652531.9
41330,20240125,7,886566.71,212630.31,125767.94,51156.88,497011.58
41331,20190517,4,46072199.33,10826151.76,6200061.25,3529142.75,25516843.57
41332,20190523,4,4699264.98,1257437.69,560850.12,256382.8,2624594.37
41333,20200314,6,9731657.25,3516398.56,1215780.35,777031.36,4222446.98
41334,20211218,2,2799776.47,698209.25,249644.34,213780.86,1638142.02
41335,20240919,1,11526242.13,3521995.24,752421.04,907710.7,6344115.15
41336,20190719,2,3741339.73,1278121.11,477287.7,178953.96,1806976.96
41337,20241019,7,3425429.48,1119929.06,400308.56,341469.22,1563722.64
41338,20191027,5,36087114.83,10330772.22,2787826.19,1833369.21,21135147.21
41339,20201020,6,7787181.59,2721606.63,968180.79,534053.58,3563340.59
41340,20240820,1,11400541.07,3615956.47,629374.96,826063.26,6329146.38
41341,20240413,5,5338576.45,1517495.65,458183.09,401295.28,2961602.43
41342,20240114,1,6642111.66,1886961.92,598316.98,620418.0,3536414.76
41343,20220613,7,10196543.97,2799408.32,948251.05,544606.02,5904278.58
41344,20200403,2,6098442.8,1686907.38,882208.11,214528.91,3314798.4
41345,20210621,2,1926235.47,747925.95,153887.51,70563.37,953858.64
41346,20190628,4,2457946.43,730853.24,138587.47,212903.04,1375602.68
41347,20220702,2,3081122.42,837179.2,356726.58,197212.57,1690004.07
41348,20230812,5,12577316.12,2602622.31,726458.07,988056.32,8260179.42
41349,20210820,2,3322252.04,1162899.4,192725.68,179906.4,1786720.56
41350,20231230,2,9054918.12,2227729.24,1096783.77,640217.24,5090187.87
41351,20201210,4,14823880.14,2975164.87,1901280.25,1128535.64,8818899.38
41352,20240814,5,5814358.31,2064583.78,337166.9,503978.25,2908629.38
41353,20220104,7,4559892.16,1332372.24,397109.08,202455.96,2627954.88
41354,20220623,2,4988810.28,1370929.65,513920.4,332558.0,2771402.23
41355,20220624,2,2335645.16,560426.43,222297.57,213753.08,1339168.08
41356,20201006,7,302246.53,97114.57,39811.64,14841.76,150478.56
41357,20231209,7,1884864.12,727889.84,239208.92,177313.09,740452.27
41358,20200202,6,1293666.56,471464.58,149437.31,49616.66,623148.01
41359,20190123,7,10688839.16,3803702.74,1022088.23,724819.89,5138228.3
41360,20190724,2,665984.4,179881.82,66460.14,33502.36,386140.08
41361,20240623,1,682793.49,264601.38,38073.74,46812.08,333306.29
41362,20220422,4,1921110.88,673324.45,120258.55,87500.63,1040027.25
41363,20230729,5,2679721.73,787427.04,343715.31,129722.29,1418857.09
41364,20230706,4,7714229.28,3022117.45,432670.13,373119.0,3886322.7
41365,20200322,4,18490278.26,6784779.54,1271503.84,670744.19,9763250.69
41366,20191007,5,4238476.72,1339104.32,485684.68,369660.28,2044027.44
41367,20220415,2,4849999.87,970568.95,318401.65,184664.93,3376364.34
41368,20201227,4,437298.65,140408.37,58974.41,39926.07,197989.8
41369,20230422,3,1476560.1,463422.45,204449.89,86447.33,722240.43
41370,20211028,4,2219240.31,587818.5,198961.24,134605.58,1297854.99
41371,20230104,1,1492306.06,510232.54,189253.51,132096.59,660723.42
41372,20190306,3,1105893.92,358096.15,56525.89,77304.49,613967.39
41373,20210730,1,1597517.63,442761.38,175325.48,155855.55,823575.22
41374,20220123,7,11304090.15,3518044.97,876294.19,976811.44,5932939.55
41375,20190302,3,261771.1,96935.88,20983.88,22681.58,121169.76
41376,20210224,2,2695218.54,895876.19,398981.07,257986.18,1142375.1
41377,20231220,1,412201.03,112413.85,39041.49,15195.03,245550.66
41378,20240119,7,1348499.02,270585.05,112834.97,110809.5,854269.5
41379,20230826,7,2082425.51,444106.89,311578.92,145450.36,1181289.34
41380,20211130,6,7502330.12,2169241.84,671666.34,429437.46,4231984.48
41381,20210201,3,16529110.93,5551842.31,1446560.67,732790.68,8797917.27
41382,20220112,1,7488301.66,1581782.89,790874.68,300843.89,4814800.2
41383,20200805,3,3123232.16,1105926.35,337783.54,163515.51,1516006.76
41384,20230210,6,6873871.46,2388011.53,946394.27,650791.22,2888674.44
41385,20241120,7,4470016.17,1340782.27,363357.79,326854.53,2439021.58
41386,20210509,7,639850.13,227461.08,79627.5,21990.4,310771.15
41387,20220519,7,3077379.54,679947.85,156256.03,235110.3,2006065.36
41388,20200524,1,1023217.55,282471.92,95710.77,102310.38,542724.48
41389,20240522,1,1327287.01,272444.29,147377.77,73497.38,833967.57
41390,20191006,5,2431441.43,800757.22,170772.79,208883.57,1251027.85
41391,20221125,7,1246828.89,362463.2,73028.25,59855.61,751481.83
41392,20191215,1,3900461.65,1225516.37,467870.73,129910.25,2077164.3
41393,20220929,4,4225958.35,1049762.85,469098.02,331338.01,2375759.47
41394,20220801,2,4502999.38,1354401.22,527764.71,389739.41,2231094.04
41395,20210503,4,5503533.16,1415157.11,794450.79,387191.18,2906734.08
41396,20200812,1,91820851.67,22648671.84,9595502.08,4479074.97,55097602.78
41397,20200501,2,764140.91,230105.71,107062.02,50273.77,376699.41
41398,20231023,1,633742.71,231689.53,53717.62,49806.05,298529.51
41399,20240925,5,2847940.8,1055200.7,372434.51,270898.97,1149406.62
41400,20200726,4,8912694.78,3281064.12,844945.06,696138.72,4090546.88
41401,20240917,6,4785879.71,1104924.21,438933.58,406230.19,2835791.73
41402,20211210,2,2539816.27,958357.15,298441.02,192024.01,1090994.09
41403,20241207,7,827266.33,207037.69,115648.12,75919.09,428661.43
41404,20240429,6,2468630.69,602947.54,253381.71,108016.22,1504285.22
41405,20230809,1,5437762.7,1525645.24,388409.22,271613.86,3252094.38
41406,20230706,1,4639957.53,1192798.87,592674.08,139788.11,2714696.47
41407,20191103,1,12274489.51,4268056.94,615412.29,550232.38,6840787.9
41408,20191020,3,7850987.75,2507261.21,922277.48,568308.61,3853140.45
41409,20210903,6,4309527.72,1415781.7,422378.69,373703.78,2097663.55
41410,20230826,3,143808.05,34974.7,7278.81,5861.27,95693.27
41411,20230203,1,4680891.29,1270550.05,385331.28,297518.47,2727491.49
41412,20190917,6,1269155.27,381388.0,77428.91,117844.08,692494.28
41413,20190929,1,4922827.1,1947136.14,411968.71,454017.25,2109705.0
41414,20231211,5,1619998.28,347188.72,86322.01,130949.64,1055537.91
41415,20190325,2,3233601.87,1191045.72,397271.97,291792.31,1353491.87
41416,20191028,2,8927226.42,2967870.68,649998.53,771921.32,4537435.89
41417,20240120,6,31759327.01,11197461.91,4540161.71,1161493.08,14860210.31
41418,20230330,2,1377260.22,374423.77,97901.94,80267.77,824666.74
41419,20230616,6,5129729.12,1823501.59,387688.4,255519.58,2663019.55
41420,20220812,1,25098017.19,7356327.9,2296054.82,815133.22,14630501.25
41421,20210324,5,2391745.24,926885.64,308428.15,195860.52,960570.93
41422,20241127,4,35003158.35,9166600.09,4687334.38,2211485.29,18937738.59
41423,20210420,6,14950531.63,5192363.45,1305189.28,1091743.12,7361235.78
41424,20200917,3,28605649.56,7727052.56,3180330.19,2539097.99,15159168.82
41425,20240708,4,33468590.96,8490020.0,2561442.58,2343518.17,20073610.21
41426,20210421,4,2762379.33,625696.48,206647.71,217177.13,1712858.01
41427,20210829,5,541081.64,185134.53,60710.22,42848.36,252388.53
41428,20200204,3,2209364.09,798970.19,136212.39,144181.53,1129999.98
41429,20210703,4,1540981.92,396663.37,81144.71,103809.5,959364.34
41430,20230721,3,4203828.53,1192362.31,260480.85,379233.85,2371751.52
41431,20230820,2,975029.05,242953.14,82918.85,31352.04,617805.02
41432,20240714,5,2383525.68,840031.85,195313.97,222950.17,1125229.69
41433,20230413,3,6582192.15,2566096.92,859227.67,368701.88,2788165.68
41434,20191002,3,1772771.16,614363.59,163461.03,142660.98,852285.56
41435,20190810,2,3695522.65,1333129.69,294128.61,118084.42,1950179.93
41436,20200614,6,5576419.19,1945799.46,686867.68,328692.59,2615059.46
41437,20200220,2,677251.96,226310.59,38743.58,47235.27,364962.52
41438,20230728,7,7691527.19,1559364.34,618715.34,566263.88,4947183.63
41439,20230220,2,2830911.33,1084590.4,255592.67,279509.89,1211218.37
41440,20220429,7,554952.01,217814.91,28006.43,40974.7,268155.97
41441,20211115,2,7333202.56,2368746.45,634925.89,449842.04,3879688.18
41442,20240208,5,1911790.38,476247.4,198802.4,167588.9,1069151.68
41443,20240323,3,1728311.85,493846.89,136172.3,167571.12,930721.54
41444,20190408,3,496402.72,139657.76,53412.47,23374.25,279958.24
41445,20201227,3,5225356.28,1803789.86,513933.79,320942.65,2586689.98
41446,20230327,5,9473975.7,3294010.45,871595.65,413208.52,4895161.08
41447,20190330,6,524270.53,129290.8,70682.89,48769.88,275526.96
41448,20211009,4,11720065.85,3658179.8,1077554.1,862061.71,6122270.24
41449,20220929,4,2296195.38,879263.82,152653.58,76278.57,1187999.41
41450,20231127,1,8811707.07,2208672.46,924383.04,443614.98,5235036.59
41451,20240130,1,10233234.26,3007025.75,1023467.94,757590.03,5445150.54
41452,20240613,3,26444665.23,8736485.31,3276330.47,1528436.96,12903412.49
41453,20200624,2,14709214.26,5405493.11,1256005.15,961436.39,7086279.61
41454,20190112,5,556082.8,141378.01,33604.71,32812.16,348287.92
41455,20190908,3,514392.13,147401.25,50213.55,48209.88,268567.45
41456,20231029,7,1243929.46,376914.38,93399.56,124226.56,649388.96
41457,20190320,3,8110280.55,2550807.87,918155.39,785892.06,3855425.23
41458,20210829,6,143240.03,38273.91,17775.45,9253.13,77937.54
41459,20220416,3,4398305.07,1606925.4,629688.01,259296.43,1902395.23
41460,20240522,2,9391576.22,2061855.4,921989.97,420468.35,5987262.5
41461,20240904,7,1612670.89,366576.56,90584.52,49536.57,1105973.24
41462,20201208,4,12883233.64,2730536.15,1772038.74,857015.68,7523643.07
41463,20210919,7,3163782.44,901019.65,328262.22,217107.26,1717393.31
41464,20210814,7,1337140.77,291356.4,103709.31,106810.22,835264.84
41465,20191216,7,2528411.73,862459.44,198154.14,109098.64,1358699.51
41466,20210916,1,6375959.04,1956923.78,384433.43,233484.43,3801117.4
41467,20240823,7,12362154.86,4628966.12,1404946.0,634830.24,5693412.5
41468,20231013,6,2028835.57,738926.1,105383.03,126294.98,1058231.46
41469,20190710,1,7681696.66,1857669.18,811122.53,704657.77,4308247.18
41470,20240126,2,2196619.54,764349.93,169024.02,150369.14,1112876.45
41471,20240213,4,730874.07,272064.84,99914.35,42372.47,316522.41
41472,20211202,5,25184740.73,7531086.06,2458054.04,1120445.21,14075155.42
41473,20230428,6,3259504.79,709285.88,484753.94,276367.08,1789097.89
41474,20210224,3,845561.48,199680.94,88031.43,36140.7,521708.41
41475,20240921,7,6531080.93,2368863.07,538236.35,286172.39,3337809.12
41476,20220105,5,6520448.51,2528706.23,511024.33,322240.74,3158477.21
41477,20240708,1,9879258.09,2225507.16,798920.84,776498.12,6078331.97
41478,20220123,4,2404064.32,889864.33,154312.75,108859.57,1251027.67
41479,20211019,1,2016474.97,719564.19,122399.81,77349.17,1097161.8
41480,20220330,3,58363531.02,17551423.66,7257089.96,2516644.14,31038373.26
41481,20211009,4,3145719.12,1221696.89,249982.79,283972.32,1390067.12
41482,20200707,1,8066737.71,1910287.51,1174362.17,723496.76,4258591.27
41483,20211117,4,5721870.05,1162614.98,759141.44,235887.27,3564226.36
41484,20200318,2,1253697.84,483959.9,93123.6,105495.94,571118.4
41485,20230612,5,935968.28,251009.02,101906.2,66055.49,516997.57
41486,20210706,4,812347.73,276951.92,107827.2,74394.77,353173.84
41487,20221125,4,13745418.67,3780995.87,1994983.21,740839.54,7228600.05
41488,20241011,6,11163408.76,4016612.07,1352272.15,1061252.82,4733271.72
41489,20191103,1,7646101.89,3011521.03,641030.41,391714.49,3601835.96
41490,20230711,7,10528917.74,3801801.24,1050286.74,869575.47,4807254.29
41491,20211126,5,4551848.56,1477870.76,555451.43,259788.18,2258738.19
41492,20200422,1,723629.1,209706.65,73940.46,46916.84,393065.15
41493,20190624,2,1054905.8,412580.27,110356.43,66851.11,465117.99
41494,20230301,7,462308.55,171701.65,59103.95,25278.14,206224.81
41495,20210915,3,7919352.99,1802372.26,748427.91,396677.71,4971875.11
41496,20221012,3,8567271.09,2955457.91,533334.86,799319.42,4279158.9
41497,20210306,4,17338650.13,5274610.5,1666776.17,1190688.08,9206575.38
41498,20231102,3,1694635.68,570177.87,183538.62,128986.89,811932.3
41499,20221113,3,6139993.78,2181076.7,558465.22,255173.52,3145278.34
